InterCoCC,Product,Month,Currency,Received Qty,Total
NL,DS723+,2024/2,EUR,1,392.0
NL,DS723+,2024/2,EUR,1,392.0
NL,DS723+,2024/2,EUR,1,392.0
NL,DS723+,2024/2,EUR,1,392.0
NL,DS723+,2024/2,EUR,1,392.0
NL,DS723+,2024/2,EUR,1,392.0
NL,DS723+,2024/2,EUR,1,392.0
NL,DS923+,2024/2,EUR,4,1932.0
NL,DS923+,2024/2,EUR,2,966.0
NL,DS923+,2024/2,EUR,1,483.0
NL,DS923+,2024/2,EUR,7,3381.0
NL,DS923+,2024/2,EUR,2,966.0
NL,DS923+,2024/2,EUR,1,483.0
NL,DS923+,2024/2,EUR,1,483.0
NL,DS923+,2024/2,EUR,1,483.0
NL,DS923+,2024/2,EUR,2,966.0
NL,DS923+,2024/2,EUR,1,483.0
NL,DS923+,2024/2,EUR,2,966.0
NL,DS923+,2024/2,EUR,1,483.0
NL,DS923+,2024/2,EUR,2,966.0
NL,DS923+,2024/2,EUR,1,483.0
NL,DS923+,2024/2,EUR,1,483.0
NL,DS923+,2024/2,EUR,1,483.0
NL,DS923+,2024/2,EUR,1,483.0
NL,DS923+,2024/2,EUR,1,483.0
NL,DS923+,2024/2,EUR,1,483.0
NL,DS923+,2024/2,EUR,6,2898.0
NL,DVA1622,2024/2,EUR,2,994.08
NL,DVA1622,2024/2,EUR,1,497.04
NL,DX1222,2024/2,EUR,2,1822.18
NL,E10G18-T1,2024/2,EUR,1,112.18
NL,E10G18-T1,2024/2,EUR,1,112.18
NL,E10G18-T1,2024/2,EUR,1,112.18
NL,E10G18-T1,2024/2,EUR,3,336.54
NL,E10G18-T1,2024/2,EUR,2,224.36
NL,E10G18-T1,2024/2,EUR,1,112.18
NL,E10G21-F2,2024/2,EUR,2,425.0
NL,E10G21-F2,2024/2,EUR,2,425.0
NL,E10G21-F2,2024/2,EUR,1,212.5
NL,E10G21-F2,2024/2,EUR,1,212.5
NL,E10G21-F2,2024/2,EUR,1,212.5
NL,E10G21-F2,2024/2,EUR,1,212.5
NL,E10G21-F2,2024/2,EUR,1,212.5
NL,E10G22-T1-MINI,2024/2,EUR,6,600.0
NL,E10G22-T1-MINI,2024/2,EUR,2,200.0
NL,E10G22-T1-MINI,2024/2,EUR,4,400.0
NL,E10G22-T1-MINI,2024/2,EUR,1,100.0
NL,E10G22-T1-MINI,2024/2,EUR,2,200.0
NL,E10G22-T1-MINI,2024/2,EUR,2,200.0
NL,E10G30-T2,2024/2,EUR,2,426.0
NL,E10G30-T2,2024/2,EUR,2,426.0
NL,E10M20-T1,2024/2,EUR,1,200.64
NL,E10M20-T1,2024/2,EUR,1,200.64
NL,E25G30-F2,2024/2,EUR,1,315.0
NL,FAN 80*80*20_2,2024/2,EUR,1,6.25
NL,FAN 92*92*25_1,2024/2,EUR,2,10.42
NL,FAN 92*92*25_1,2024/2,EUR,1,5.21
NL,FAN 92*92*25_1,2024/2,EUR,1,5.21
NL,FS3410,2024/2,EUR,1,5778.0
NL,HAS5300-8T,2024/2,EUR,-2,-497.8
NL,HAT3300-4T,2024/2,EUR,1,91.0
NL,HAT3300-4T,2024/2,EUR,2,181.99
NL,HAT3300-4T,2024/2,EUR,2,181.99
NL,HAT3300-4T,2024/2,EUR,2,181.99
NL,HAT3300-4T,2024/2,EUR,2,181.82
NL,HAT3300-4T,2024/2,EUR,2,182.0
NL,HAT3300-4T,2024/2,EUR,2,182.0
NL,HAT3300-4T,2024/2,EUR,2,182.0
NL,HAT3300-4T,2024/2,EUR,2,181.82
NL,HAT3300-4T,2024/2,EUR,4,364.0
NL,HAT3300-4T,2024/2,EUR,2,181.99
NL,HAT3300-4T,2024/2,EUR,2,181.82
NL,HAT3300-6T,2024/2,EUR,4,544.0
NL,HAT3300-6T,2024/2,EUR,2,272.0
NL,HAT3300-6T,2024/2,EUR,4,544.0
NL,HAT3300-8T,2024/2,EUR,1,182.0
NL,HAT3300-8T,2024/2,EUR,-1,-182.0
NL,HAT3310-12T,2024/2,EUR,6,1476.0
NL,HAT3310-12T,2024/2,EUR,2,492.0
NL,HAT3310-12T,2024/2,EUR,3,738.0
NL,HAT3310-12T,2024/2,EUR,4,984.0
NL,HAT3310-12T,2024/2,EUR,3,738.0
NL,HAT3310-12T,2024/2,EUR,1,246.0
NL,HAT3310-12T,2024/2,EUR,4,984.0
NL,HAT3310-12T,2024/2,EUR,4,984.0
NL,HAT3310-12T,2024/2,EUR,2,492.0
NL,HAT3310-8T,2024/2,EUR,2,364.0
NL,HAT3310-8T,2024/2,EUR,8,1456.0
NL,HAT3310-8T,2024/2,EUR,2,364.0
NL,HAT5300-12T,2024/2,EUR,1,392.16
NL,HAT5300-12T,2024/2,EUR,1,392.16
NL,HAT5300-12T,2024/2,EUR,2,784.32
NL,HAT5300-12T,2024/2,EUR,4,1568.64
NL,HAT5300-12T,2024/2,EUR,4,1568.64
NL,HAT5300-12T,2024/2,EUR,-1,-392.16
NL,HAT5300-12T,2024/2,EUR,8,3137.28
NL,HAT5300-16T,2024/2,EUR,8,4158.72
NL,HAT5300-4T,2024/2,EUR,2,310.08
NL,HAT5300-4T,2024/2,EUR,4,620.16
NL,HAT5300-4T,2024/2,EUR,8,1240.32
NL,HAT5300-4T,2024/2,EUR,3,465.12
NL,HAT5300-4T,2024/2,EUR,2,310.08
NL,HAT5300-4T,2024/2,EUR,-1,-155.04
NL,HAT5300-4T,2024/2,EUR,2,310.08
NL,HAT5300-4T,2024/2,EUR,2,310.08
NL,HAT5300-4T,2024/2,EUR,4,620.16
NL,HAT5310-18T,2024/2,EUR,120,67852.8
NL,HAT5310-18T,2024/2,EUR,1,565.44
NL,HAT5310-18T,2024/2,EUR,28,15832.32
NL,HAT5310-8T,2024/2,EUR,8,2042.88
NL,HAT5310-8T,2024/2,EUR,8,2042.88
NL,HAT5310-8T,2024/2,EUR,12,3064.32
NL,HAT5310-8T,2024/2,EUR,6,1532.16
NL,HAT5310-8T,2024/2,EUR,4,1021.44
NL,HAT5310-8T,2024/2,EUR,8,2042.88
NL,HAT5310-8T,2024/2,EUR,3,766.08
NL,HAT5310-8T,2024/2,EUR,2,510.72
NL,HAT5310-8T,2024/2,EUR,8,2042.88
NL,HAT5310-8T,2024/2,EUR,-8,-2042.88
NL,HAT5310-8T,2024/2,EUR,11,2808.96
NL,HAT5310-8T,2024/2,EUR,4,1021.44
NL,HAT5310-8T,2024/2,EUR,8,2042.88
NL,M2D20,2024/2,EUR,1,145.92
NL,PSU 250W_3,2024/2,EUR,1,62.4
NL,RKM114,2024/2,EUR,1,27.36
NL,RKS-02,2024/2,EUR,1,68.4
NL,RKS-02,2024/2,EUR,1,68.4
NL,RKS-02,2024/2,EUR,1,68.4
NL,RKS-02,2024/2,EUR,1,68.4
NL,RKS-02,2024/2,EUR,1,68.4
NL,RKS-02,2024/2,EUR,1,68.4
NL,RKS-02,2024/2,EUR,1,68.4
NL,RKS-02,2024/2,EUR,2,136.8
NL,RKS-02,2024/2,EUR,2,136.8
NL,RKS-02,2024/2,EUR,2,136.8
NL,RKS-02,2024/2,EUR,1,68.4
NL,RKS-02,2024/2,EUR,13,889.2
NL,RKS-02,2024/2,EUR,1,68.4
NL,RKS-02,2024/2,EUR,1,68.4
NL,RKS-02,2024/2,EUR,1,68.4
NL,RKS-02,2024/2,EUR,1,68.4
NL,RKS-02,2024/2,EUR,1,68.4
NL,RKS-02,2024/2,EUR,1,68.4
NL,RKS-02,2024/2,EUR,2,136.8
NL,RKS-02,2024/2,EUR,1,68.4
NL,RKS-02,2024/2,EUR,1,68.4
NL,RKS-02,2024/2,EUR,1,68.4
NL,RKS-02,2024/2,EUR,1,68.4
NL,RKS-02,2024/2,EUR,1,68.4
NL,RS1221+,2024/2,EUR,2,1915.2
NL,RS1221+,2024/2,EUR,1,957.6
NL,RS1221+,2024/2,EUR,1,957.6
NL,RS1221+,2024/2,EUR,1,957.6
NL,RS1221+,2024/2,EUR,1,957.6
NL,RS1221+,2024/2,EUR,1,957.6
NL,RS1221RP+,2024/2,EUR,1,1304.16
NL,RS1221RP+,2024/2,EUR,2,2608.32
NL,RS1221RP+,2024/2,EUR,1,1304.16
NL,RS1221RP+,2024/2,EUR,1,1304.16
NL,RS1619XS+,2024/2,EUR,1,1666.99
NL,RS1619XS+,2024/2,EUR,2,3333.98
NL,RS1619XS+,2024/2,EUR,1,1666.99
NL,RS2423+,2024/2,EUR,1,1715.0
NL,RS2423+,2024/2,EUR,1,1715.0
NL,RS2423+,2024/2,EUR,1,1715.0
NL,RS2423RP+,2024/2,EUR,1,2135.0
NL,RS2423RP+,2024/2,EUR,2,4270.0
NL,RS2423RP+,2024/2,EUR,1,2135.0
NL,RS2423RP+,2024/2,EUR,1,2135.0
NL,RS2423RP+,2024/2,EUR,1,2135.0
NL,RS3618XS,2024/2,EUR,1,2148.94
NL,RS3621XS+,2024/2,EUR,1,3510.92
NL,RS3621XS+,2024/2,EUR,1,3510.92
NL,RS3621XS+,2024/2,EUR,2,7021.84
NL,RS3621XS+,2024/2,EUR,2,7021.84
NL,RS4021XS+,2024/2,EUR,1,4386.34
NL,RS4021XS+,2024/2,EUR,2,8772.68
NL,RS422+,2024/2,EUR,1,556.32
NL,RS422+,2024/2,EUR,1,556.32
NL,RS422+,2024/2,EUR,1,556.32
NL,RS422+,2024/2,EUR,1,556.32
NL,RS422+,2024/2,EUR,2,1112.64
NL,RS422+,2024/2,EUR,1,556.32
NL,RS422+,2024/2,EUR,1,556.32
NL,RS422+,2024/2,EUR,1,556.32
NL,RS422+,2024/2,EUR,1,556.32
NL,RS422+,2024/2,EUR,1,556.32
NL,RS422+,2024/2,EUR,1,556.32
NL,RS422+,2024/2,EUR,1,556.32
NL,RS422+,2024/2,EUR,1,556.32
NL,RS422+,2024/2,EUR,1,556.32
NL,RS422+,2024/2,EUR,1,556.32
NL,RS422+,2024/2,EUR,1,556.32
NL,RS422+,2024/2,EUR,1,556.32
NL,RS422+,2024/2,EUR,1,556.32
NL,RS422+,2024/2,EUR,2,1112.64
NL,RS422+,2024/2,EUR,1,556.32
NL,RS422+,2024/2,EUR,1,556.32
NL,RS822+,2024/2,EUR,1,838.13
NL,RS822+,2024/2,EUR,2,1676.26
NL,RS822+,2024/2,EUR,2,1676.26
NL,RS822RP+,2024/2,EUR,1,1047.89
NL,RS822RP+,2024/2,EUR,1,1047.89
NL,RS822RP+,2024/2,EUR,1,1047.89
NL,RS822RP+,2024/2,EUR,1,1047.89
NL,RS822RP+,2024/2,EUR,1,1047.89
NL,RS822RP+,2024/2,EUR,1,1047.89
NL,RS822RP+,2024/2,EUR,1,1047.89
NL,RT2600AC,2024/2,EUR,1,137.0
NL,RT2600AC,2024/2,EUR,4,548.0
NL,RT6600AX,2024/2,EUR,2,492.0
NL,RX1217,2024/2,EUR,1,1030.56
NL,RX1217RP,2024/2,EUR,4,6165.12
NL,SAT5210-1920G,2024/2,EUR,1,474.24
NL,SAT5210-1920G,2024/2,EUR,1,474.24
NL,SAT5210-1920G,2024/2,EUR,2,948.48
NL,SAT5210-1920G,2024/2,EUR,6,2845.44
NL,SAT5210-3840G,2024/2,EUR,2,1732.8
NL,SAT5210-3840G,2024/2,EUR,8,6931.2
NL,SAT5210-3840G,2024/2,EUR,2,1732.8
NL,SAT5210-3840G,2024/2,EUR,2,1732.8
NL,SAT5210-7000G,2024/2,EUR,6,6840.0
NL,SAT5210-960G,2024/2,EUR,4,1057.92
NL,SAT5210-960G,2024/2,EUR,1,264.48
NL,SAT5210-960G,2024/2,EUR,5,1322.4
NL,SNV3410-400G,2024/2,EUR,2,237.12
NL,SNV3410-400G,2024/2,EUR,2,237.12
NL,SNV3410-400G,2024/2,EUR,1,118.56
NL,SNV3410-400G,2024/2,EUR,1,118.56
NL,SNV3410-400G,2024/2,EUR,1,118.56
NL,SNV3410-800G,2024/2,EUR,2,474.24
NL,SNV3410-800G,2024/2,EUR,1,237.12
NL,SNV3410-800G,2024/2,EUR,1,237.12
NL,SNV3410-800G,2024/2,EUR,2,474.24
NL,SNV3510-400G,2024/2,EUR,2,273.6
NL,SNV3510-800G,2024/2,EUR,4,1021.44
NL,SNV3510-800G,2024/2,EUR,1,255.36
NL,SNV3510-800G,2024/2,EUR,2,510.72
NL,TC500,2024/2,EUR,3,600.0
NL,TC500,2024/2,EUR,5,1000.0
NL,TC500,2024/2,EUR,2,400.0
NL,UC3400,2024/2,EUR,1,7703.0
NL,6G ESATA CABLE,2024/3,EUR,1,7.29
NL,6G ESATA CABLE,2024/3,EUR,1,7.29
NL,ADAPTER 100W_2,2024/3,EUR,2,87.36
NL,ADAPTER 100W_2,2024/3,EUR,10,436.8
NL,ADAPTER 100W_2,2024/3,EUR,10,436.8
NL,ADAPTER 100W_2,2024/3,EUR,2,87.36
NL,ADAPTER 100W_2,2024/3,EUR,1,43.68
NL,ADAPTER 100W_2,2024/3,EUR,2,87.36
NL,ADAPTER 100W_2,2024/3,EUR,2,87.36
NL,ADAPTER 60W_1,2024/3,EUR,1,14.59
NL,ADAPTER 60W_1,2024/3,EUR,2,29.18
NL,D4EC-2666-16G,2024/3,EUR,3,938.46
NL,D4ECSO-2666-16G,2024/3,EUR,1,282.72
NL,D4ECSO-2666-16G,2024/3,EUR,1,282.72
NL,D4ECSO-2666-16G,2024/3,EUR,1,282.72
NL,D4ES01-16G,2024/3,EUR,1,282.72
NL,D4ES01-16G,2024/3,EUR,1,282.72
NL,D4ES01-16G,2024/3,EUR,1,282.72
NL,D4ES01-8G,2024/3,EUR,2,291.84
NL,D4ES01-8G,2024/3,EUR,1,145.92
NL,D4ES02-4G,2024/3,EUR,4,255.36
NL,D4ES02-4G,2024/3,EUR,2,127.68
NL,D4ES02-4G,2024/3,EUR,2,127.68
NL,D4ES02-4G,2024/3,EUR,1,63.84
NL,D4ES02-4G,2024/3,EUR,1,63.84
NL,D4ES02-8G,2024/3,EUR,2,291.84
NL,D4ES02-8G,2024/3,EUR,1,145.92
NL,D4ES02-8G,2024/3,EUR,1,145.92
NL,D4ES02-8G,2024/3,EUR,2,291.84
NL,D4ES02-8G,2024/3,EUR,1,145.92
NL,D4ES02-8G,2024/3,EUR,1,145.92
NL,D4ES02-8G,2024/3,EUR,3,437.76
NL,D4ES02-8G,2024/3,EUR,1,145.92
NL,D4ES02-8G,2024/3,EUR,2,291.84
NL,D4ES02-8G,2024/3,EUR,2,291.84
NL,D4ES02-8G,2024/3,EUR,1,145.92
NL,D4ES02-8G,2024/3,EUR,1,145.92
NL,D4NESO-2666-4G,2024/3,EUR,1,69.31
NL,D4NESO-2666-4G,2024/3,EUR,4,277.24
NL,D4NESO-2666-4G,2024/3,EUR,2,138.62
NL,D4NESO-2666-4G,2024/3,EUR,1,69.31
NL,D4NESO-2666-4G,2024/3,EUR,2,138.62
NL,D4NESO-2666-4G,2024/3,EUR,1,69.31
NL,D4NESO-2666-4G,2024/3,EUR,1,69.31
NL,D4NESO-2666-4G,2024/3,EUR,6,415.86
NL,DEVICE LICENSE PACK (1 LICENSE),2024/3,EUR,1,36.48
NL,DEVICE LICENSE PACK (1 LICENSE),2024/3,EUR,2,72.96
NL,DEVICE LICENSE PACK (4 LICENSES),2024/3,EUR,4,547.2
NL,DEVICE LICENSE PACK (4 LICENSES),2024/3,EUR,1,136.8
NL,DEVICE LICENSE PACK (4 LICENSES),2024/3,EUR,1,136.8
NL,DEVICE LICENSE PACK (8 LICENSES),2024/3,EUR,1,248.06
NL,DEVICE LICENSE PACK (8 LICENSES),2024/3,EUR,2,496.12
NL,DEVICE LICENSE PACK (8 LICENSES),2024/3,EUR,2,496.12
NL,DISK HOLDER_TYPE C,2024/3,EUR,1,4.17
NL,DISK HOLDER_TYPE C,2024/3,EUR,1,4.17
NL,DISK HOLDER_TYPE C,2024/3,EUR,2,8.34
NL,DISK HOLDER_TYPE C,2024/3,EUR,4,16.68
NL,DISK TRAY (TYPE R6),2024/3,EUR,1,11.46
NL,DS120J,2024/3,EUR,1,78.44
NL,DS120J,2024/3,EUR,1,78.44
NL,DS120J,2024/3,EUR,5,392.18
NL,DS120J,2024/3,EUR,1,78.44
NL,DS120J,2024/3,EUR,5,392.18
NL,DS120J,2024/3,EUR,16,1254.96
NL,DS120J,2024/3,EUR,1,78.43
NL,DS120J,2024/3,EUR,12,941.22
NL,DS120J,2024/3,EUR,1,78.43
NL,DS124,2024/3,EUR,1,116.0
NL,DS124,2024/3,EUR,10,1157.26
NL,DS124,2024/3,EUR,1,115.72
NL,DS124,2024/3,EUR,1,115.73
NL,DS124,2024/3,EUR,1,116.0
NL,DS124,2024/3,EUR,5,578.63
NL,DS124,2024/3,EUR,1,115.73
NL,DS124,2024/3,EUR,3,347.18
NL,DS124,2024/3,EUR,7,810.08
NL,DS124,2024/3,EUR,4,462.9
NL,DS124,2024/3,EUR,1,115.73
NL,DS124,2024/3,EUR,2,231.46
NL,DS124,2024/3,EUR,1,115.73
NL,DS124,2024/3,EUR,1,115.73
NL,DS124,2024/3,EUR,2,231.45
NL,DS124,2024/3,EUR,4,464.0
NL,DS124,2024/3,EUR,1,115.73
NL,DS124,2024/3,EUR,24,2777.4
NL,DS124,2024/3,EUR,1,116.0
NL,DS1522+,2024/3,EUR,1,588.24
NL,DS1522+,2024/3,EUR,1,588.24
NL,DS1522+,2024/3,EUR,1,588.24
NL,DS1522+,2024/3,EUR,1,588.24
NL,DS1621+,2024/3,EUR,1,780.67
NL,DS1621+,2024/3,EUR,1,780.67
NL,DS1821+,2024/3,EUR,1,867.31
NL,DS1821+,2024/3,EUR,1,867.31
NL,DS1821+,2024/3,EUR,3,2601.93
NL,DS1821+,2024/3,EUR,2,1734.62
NL,DS1821+,2024/3,EUR,1,867.31
NL,DS1823XS+,2024/3,EUR,1,1475.0
NL,DS220J,2024/3,EUR,-1,-146.83
NL,DS223,2024/3,EUR,2,427.96
NL,DS223,2024/3,EUR,1,213.98
NL,DS223,2024/3,EUR,1,213.98
NL,DS223,2024/3,EUR,1,213.98
NL,DS223,2024/3,EUR,1,218.0
NL,DS223,2024/3,EUR,1,213.98
NL,DS223,2024/3,EUR,1,213.98
NL,DS223,2024/3,EUR,1,213.98
NL,DS223,2024/3,EUR,1,213.98
NL,DS223,2024/3,EUR,1,213.98
NL,DS223,2024/3,EUR,1,213.98
NL,DS223,2024/3,EUR,1,213.98
NL,DS223,2024/3,EUR,1,213.98
NL,DS223,2024/3,EUR,1,213.98
NL,DS223,2024/3,EUR,1,213.98
NL,DS223,2024/3,EUR,1,213.98
NL,DS223,2024/3,EUR,1,213.98
NL,DS223,2024/3,EUR,3,641.94
NL,DS223,2024/3,EUR,4,855.92
NL,DS223,2024/3,EUR,1,213.98
NL,DS223J,2024/3,EUR,10,1510.0
NL,DS224+,2024/3,EUR,1,273.0
NL,DS224+,2024/3,EUR,2,546.0
NL,DS224+,2024/3,EUR,2,546.0
NL,DS224+,2024/3,EUR,1,273.0
NL,DS224+,2024/3,EUR,1,273.0
NL,DS224+,2024/3,EUR,1,273.0
NL,DS224+,2024/3,EUR,1,273.0
NL,DS224+,2024/3,EUR,1,273.0
NL,DS224+,2024/3,EUR,-1,-273.0
NL,DS224+,2024/3,EUR,1,273.0
NL,DS224+,2024/3,EUR,1,273.0
NL,DS224+,2024/3,EUR,2,546.0
NL,DS224+,2024/3,EUR,1,273.0
NL,DS224+,2024/3,EUR,1,273.0
NL,DS224+,2024/3,EUR,1,273.0
NL,DS224+,2024/3,EUR,1,273.0
NL,DS224+,2024/3,EUR,1,273.0
NL,DS224+,2024/3,EUR,1,273.0
NL,DS224+,2024/3,EUR,1,273.0
NL,DS224+,2024/3,EUR,1,273.0
NL,DS224+,2024/3,EUR,1,273.0
NL,DS224+,2024/3,EUR,2,546.0
NL,DS224+,2024/3,EUR,20,5460.0
NL,DS224+,2024/3,EUR,1,273.0
NL,DS224+,2024/3,EUR,1,273.0
NL,DS224+,2024/3,EUR,1,273.0
NL,DS224+,2024/3,EUR,1,273.0
NL,DS224+,2024/3,EUR,3,819.0
NL,DS224+,2024/3,EUR,1,273.0
NL,DS224+,2024/3,EUR,1,273.0
NL,DS224+,2024/3,EUR,1,273.0
NL,DS224+,2024/3,EUR,1,273.0
NL,DS224+,2024/3,EUR,1,273.0
NL,DS224+,2024/3,EUR,1,273.0
NL,DS224+,2024/3,EUR,1,273.0
NL,DS224+,2024/3,EUR,20,5460.0
NL,DS224+,2024/3,EUR,1,273.0
NL,DS224+,2024/3,EUR,1,273.0
NL,DS224+,2024/3,EUR,1,273.0
NL,DS224+,2024/3,EUR,1,273.0
NL,DS224+,2024/3,EUR,1,273.0
NL,DS224+,2024/3,EUR,1,273.0
NL,DS2422+,2024/3,EUR,1,1562.26
NL,DS3622XS+,2024/3,EUR,1,2456.72
NL,DS423,2024/3,EUR,4,1240.0
NL,DS423,2024/3,EUR,1,310.0
NL,DS423,2024/3,EUR,2,620.0
NL,DS423+,2024/3,EUR,1,419.0
NL,DS423+,2024/3,EUR,5,2095.0
NL,DS423+,2024/3,EUR,1,419.0
NL,DS423+,2024/3,EUR,1,419.0
NL,DS423+,2024/3,EUR,1,419.0
NL,DS423+,2024/3,EUR,1,419.0
NL,DS423+,2024/3,EUR,1,419.0
NL,DS423+,2024/3,EUR,1,419.0
NL,DS423+,2024/3,EUR,1,419.0
NL,DS620SLIM,2024/3,EUR,1,390.34
NL,DS620SLIM,2024/3,EUR,-1,-390.34
NL,DS723+,2024/3,EUR,15,5880.0
NL,DS723+,2024/3,EUR,1,392.0
NL,DS723+,2024/3,EUR,1,392.0
NL,DS723+,2024/3,EUR,1,392.0
NL,DS723+,2024/3,EUR,2,784.0
NL,DS723+,2024/3,EUR,1,392.0
NL,DS723+,2024/3,EUR,1,392.0
NL,DS723+,2024/3,EUR,1,392.0
NL,DS923+,2024/3,EUR,1,483.0
NL,DS923+,2024/3,EUR,1,483.0
NL,DS923+,2024/3,EUR,1,483.0
NL,DS923+,2024/3,EUR,-1,-483.0
NL,DS923+,2024/3,EUR,1,483.0
NL,DS923+,2024/3,EUR,1,483.0
NL,DS923+,2024/3,EUR,1,483.0
NL,DS923+,2024/3,EUR,2,966.0
NL,DS923+,2024/3,EUR,1,483.0
NL,DS923+,2024/3,EUR,-1,-483.0
NL,DS923+,2024/3,EUR,1,483.0
NL,DS923+,2024/3,EUR,1,483.0
NL,DS923+,2024/3,EUR,1,483.0
NL,DS923+,2024/3,EUR,1,483.0
NL,DS923+,2024/3,EUR,1,483.0
NL,DS923+,2024/3,EUR,1,483.0
NL,DS923+,2024/3,EUR,1,483.0
NL,DVA1622,2024/3,EUR,1,497.04
NL,DVA1622,2024/3,EUR,1,497.04
NL,DX517,2024/3,EUR,1,390.34
NL,DX517,2024/3,EUR,3,1171.02
NL,E10G18-T1,2024/3,EUR,1,112.18
NL,E10G18-T1,2024/3,EUR,1,112.18
NL,E10G18-T1,2024/3,EUR,5,560.9
NL,E10G21-F2,2024/3,EUR,1,212.5
NL,E10G21-F2,2024/3,EUR,1,212.5
NL,E10G21-F2,2024/3,EUR,1,212.5
NL,E10G21-F2,2024/3,EUR,4,850.0
NL,E10G21-F2,2024/3,EUR,3,637.5
NL,E10G21-F2,2024/3,EUR,1,212.5
NL,E10G22-T1-MINI,2024/3,EUR,1,100.0
NL,E10G22-T1-MINI,2024/3,EUR,1,100.0
NL,E10G22-T1-MINI,2024/3,EUR,2,200.0
NL,E10G22-T1-MINI,2024/3,EUR,1,100.0
NL,E10G30-T2,2024/3,EUR,1,213.0
NL,E10G30-T2,2024/3,EUR,1,213.0
NL,E10M20-T1,2024/3,EUR,1,200.64
NL,E10M20-T1,2024/3,EUR,1,200.64
NL,E10M20-T1,2024/3,EUR,1,200.64
NL,E10M20-T1,2024/3,EUR,1,200.64
NL,E10M20-T1,2024/3,EUR,1,200.64
NL,E10M20-T1,2024/3,EUR,1,200.64
NL,E25G30-F2,2024/3,EUR,2,630.0
NL,FS6400,2024/3,EUR,2,21236.0
NL,HAS5300-12T,2024/3,EUR,1,384.0
NL,HAS5300-16T,2024/3,EUR,127,69494.4
NL,HAT3300-4T,2024/3,EUR,1,91.0
NL,HAT3300-4T,2024/3,EUR,1,91.0
NL,HAT3300-4T,2024/3,EUR,2,182.0
NL,HAT3300-4T,2024/3,EUR,2,182.0
NL,HAT3300-4T,2024/3,EUR,-1,-91.0
NL,HAT3300-4T,2024/3,EUR,7,636.99
NL,HAT3300-4T,2024/3,EUR,54,4913.97
NL,HAT3300-4T,2024/3,EUR,2,182.0
NL,HAT3300-6T,2024/3,EUR,2,272.0
NL,HAT3300-6T,2024/3,EUR,-1,-136.0
NL,HAT3300-6T,2024/3,EUR,4,544.0
NL,HAT3300-6T,2024/3,EUR,5,680.0
NL,HAT3300-6T,2024/3,EUR,8,1088.0
NL,HAT3300-6T,2024/3,EUR,2,272.0
NL,HAT3300-6T,2024/3,EUR,4,544.0
NL,HAT3300-6T,2024/3,EUR,1,136.0
NL,HAT3310-12T,2024/3,EUR,2,492.0
NL,HAT3310-12T,2024/3,EUR,8,1968.0
NL,HAT3310-8T,2024/3,EUR,2,364.0
NL,HAT3310-8T,2024/3,EUR,2,364.0
NL,HAT3310-8T,2024/3,EUR,4,728.0
NL,HAT3310-8T,2024/3,EUR,10,1820.0
NL,HAT5300-12T,2024/3,EUR,-1,-392.16
NL,HAT5300-12T,2024/3,EUR,1,392.16
NL,HAT5300-12T,2024/3,EUR,12,4705.92
NL,HAT5300-12T,2024/3,EUR,4,1568.64
NL,HAT5300-12T,2024/3,EUR,6,2352.96
NL,HAT5300-12T,2024/3,EUR,8,3137.28
NL,HAT5300-12T,2024/3,EUR,5,1960.8
NL,HAT5300-12T,2024/3,EUR,9,3529.44
NL,HAT5300-12T,2024/3,EUR,1,392.16
NL,HAT5300-12T,2024/3,EUR,4,1568.64
NL,HAT5300-12T,2024/3,EUR,2,784.32
NL,HAT5300-12T,2024/3,EUR,4,1568.64
NL,HAT5300-16T,2024/3,EUR,26,13515.84
NL,HAT5300-16T,2024/3,EUR,7,3638.88
NL,HAT5300-16T,2024/3,EUR,8,4158.72
NL,HAT5300-16T,2024/3,EUR,4,2079.36
NL,HAT5300-16T,2024/3,EUR,4,2079.36
NL,HAT5300-16T,2024/3,EUR,2,1039.68
NL,HAT5300-4T,2024/3,EUR,4,620.16
NL,HAT5300-4T,2024/3,EUR,-1,-155.04
NL,HAT5300-4T,2024/3,EUR,1,155.04
NL,HAT5300-4T,2024/3,EUR,6,930.24
NL,HAT5300-4T,2024/3,EUR,4,620.16
NL,HAT5300-4T,2024/3,EUR,3,465.12
NL,HAT5300-4T,2024/3,EUR,4,620.16
NL,HAT5300-4T,2024/3,EUR,2,310.08
NL,HAT5300-4T,2024/3,EUR,4,620.16
NL,HAT5300-4T,2024/3,EUR,2,310.08
NL,HAT5300-4T,2024/3,EUR,3,465.12
NL,HAT5310-18T,2024/3,EUR,-1,-565.44
NL,HAT5310-18T,2024/3,EUR,1,565.44
NL,HAT5310-18T,2024/3,EUR,6,3392.64
NL,HAT5310-8T,2024/3,EUR,16,4085.76
NL,HAT5310-8T,2024/3,EUR,2,510.72
NL,HAT5310-8T,2024/3,EUR,8,2042.88
NL,HAT5310-8T,2024/3,EUR,8,2042.88
NL,HAT5310-8T,2024/3,EUR,4,1021.44
NL,HAT5310-8T,2024/3,EUR,4,1021.44
NL,HAT5310-8T,2024/3,EUR,2,510.72
NL,HAT5310-8T,2024/3,EUR,2,510.72
NL,HAT5310-8T,2024/3,EUR,4,1021.44
NL,HAT5310-8T,2024/3,EUR,13,3319.68
NL,HAT5310-8T,2024/3,EUR,1,255.36
NL,HAT5310-8T,2024/3,EUR,4,1021.44
NL,HD6500,2024/3,EUR,2,29394.0
